resource_id,timestamp,status,assigned_task_id
R0140,2024-01-07T08:30:00,busy,284.0
R0140,2024-01-07T09:00:00,available,
R0140,2024-01-07T09:30:00,busy,195.0
R0140,2024-01-07T10:00:00,available,
R0140,2024-01-07T10:30:00,available,
R0140,2024-01-07T11:00:00,available,
R0140,2024-01-07T11:30:00,available,
R0140,2024-01-07T12:00:00,busy,107.0
R0140,2024-01-07T12:30:00,available,
R0140,2024-01-07T13:00:00,available,
R0140,2024-01-07T13:30:00,busy,508.0
R0140,2024-01-07T14:00:00,available,
R0140,2024-01-07T14:30:00,busy,188.0
R0140,2024-01-07T15:00:00,busy,261.0
R0140,2024-01-07T15:30:00,busy,130.0
R0140,2024-01-07T16:00:00,busy,119.0
R0140,2024-01-07T16:30:00,available,
R0140,2024-01-07T17:00:00,available,
R0140,2024-01-07T17:30:00,busy,272.0
R0140,2024-01-07T18:00:00,available,
R0140,2024-01-07T18:30:00,available,
R0140,2024-01-07T19:00:00,available,
R0140,2024-01-07T19:30:00,busy,168.0
R0140,2024-01-07T20:00:00,available,
R0140,2024-01-07T20:30:00,available,
R0140,2024-01-07T21:00:00,available,
R0140,2024-01-07T21:30:00,busy,484.0
R0140,2024-01-07T22:00:00,busy,313.0
R0140,2024-01-07T22:30:00,busy,232.0
R0140,2024-01-07T23:00:00,busy,141.0
R0140,2024-01-07T23:30:00,busy,110.0
R0141,2024-01-01T00:00:00,available,
R0141,2024-01-01T00:30:00,busy,327.0
R0141,2024-01-01T01:00:00,busy,324.0
R0141,2024-01-01T01:30:00,busy,18.0
R0141,2024-01-01T02:00:00,available,
R0141,2024-01-01T02:30:00,available,
R0141,2024-01-01T03:00:00,available,
R0141,2024-01-01T03:30:00,available,
R0141,2024-01-01T04:00:00,busy,102.0
R0141,2024-01-01T04:30:00,available,
R0141,2024-01-01T05:00:00,busy,279.0
R0141,2024-01-01T05:30:00,busy,76.0
R0141,2024-01-01T06:00:00,available,
R0141,2024-01-01T06:30:00,busy,378.0
R0141,2024-01-01T07:00:00,available,
R0141,2024-01-01T07:30:00,busy,575.0
R0141,2024-01-01T08:00:00,busy,711.0
R0141,2024-01-01T08:30:00,available,
R0141,2024-01-01T09:00:00,available,
R0141,2024-01-01T09:30:00,busy,141.0
R0141,2024-01-01T10:00:00,busy,627.0
R0141,2024-01-01T10:30:00,available,
R0141,2024-01-01T11:00:00,available,
R0141,2024-01-01T11:30:00,available,
R0141,2024-01-01T12:00:00,available,
R0141,2024-01-01T12:30:00,busy,61.0
R0141,2024-01-01T13:00:00,available,
R0141,2024-01-01T13:30:00,available,
R0141,2024-01-01T14:00:00,busy,664.0
R0141,2024-01-01T14:30:00,available,
R0141,2024-01-01T15:00:00,busy,560.0
R0141,2024-01-01T15:30:00,busy,112.0
R0141,2024-01-01T16:00:00,available,
R0141,2024-01-01T16:30:00,available,
R0141,2024-01-01T17:00:00,busy,190.0
R0141,2024-01-01T17:30:00,busy,596.0
R0141,2024-01-01T18:00:00,available,
R0141,2024-01-01T18:30:00,available,
R0141,2024-01-01T19:00:00,busy,385.0
R0141,2024-01-01T19:30:00,busy,198.0
R0141,2024-01-01T20:00:00,busy,555.0
R0141,2024-01-01T20:30:00,busy,703.0
R0141,2024-01-01T21:00:00,available,
R0141,2024-01-01T21:30:00,busy,402.0
R0141,2024-01-01T22:00:00,available,
R0141,2024-01-01T22:30:00,available,
R0141,2024-01-01T23:00:00,busy,347.0
R0141,2024-01-01T23:30:00,available,
R0141,2024-01-02T00:00:00,available,
R0141,2024-01-02T00:30:00,available,
R0141,2024-01-02T01:00:00,busy,547.0
R0141,2024-01-02T01:30:00,busy,237.0
R0141,2024-01-02T02:00:00,available,
R0141,2024-01-02T02:30:00,available,
R0141,2024-01-02T03:00:00,available,
R0141,2024-01-02T03:30:00,available,
R0141,2024-01-02T04:00:00,available,
R0141,2024-01-02T04:30:00,available,
R0141,2024-01-02T05:00:00,busy,621.0
R0141,2024-01-02T05:30:00,available,
R0141,2024-01-02T06:00:00,available,
R0141,2024-01-02T06:30:00,available,
R0141,2024-01-02T07:00:00,available,
R0141,2024-01-02T07:30:00,busy,281.0
R0141,2024-01-02T08:00:00,available,
R0141,2024-01-02T08:30:00,available,
R0141,2024-01-02T09:00:00,available,
R0141,2024-01-02T09:30:00,busy,628.0
R0141,2024-01-02T10:00:00,available,
R0141,2024-01-02T10:30:00,busy,693.0
R0141,2024-01-02T11:00:00,available,
R0141,2024-01-02T11:30:00,available,
R0141,2024-01-02T12:00:00,available,
R0141,2024-01-02T12:30:00,busy,327.0
R0141,2024-01-02T13:00:00,busy,112.0
R0141,2024-01-02T13:30:00,busy,430.0
R0141,2024-01-02T14:00:00,available,
R0141,2024-01-02T14:30:00,busy,753.0
R0141,2024-01-02T15:00:00,available,
R0141,2024-01-02T15:30:00,busy,533.0
R0141,2024-01-02T16:00:00,busy,343.0
R0141,2024-01-02T16:30:00,busy,374.0
R0141,2024-01-02T17:00:00,available,
R0141,2024-01-02T17:30:00,available,
R0141,2024-01-02T18:00:00,available,
R0141,2024-01-02T18:30:00,available,
R0141,2024-01-02T19:00:00,available,
R0141,2024-01-02T19:30:00,available,
R0141,2024-01-02T20:00:00,busy,195.0
R0141,2024-01-02T20:30:00,available,
R0141,2024-01-02T21:00:00,busy,500.0
R0141,2024-01-02T21:30:00,busy,656.0
R0141,2024-01-02T22:00:00,available,
R0141,2024-01-02T22:30:00,busy,728.0
R0141,2024-01-02T23:00:00,available,
R0141,2024-01-02T23:30:00,available,
R0141,2024-01-03T00:00:00,busy,200.0
R0141,2024-01-03T00:30:00,available,
R0141,2024-01-03T01:00:00,busy,272.0
R0141,2024-01-03T01:30:00,busy,362.0
R0141,2024-01-03T02:00:00,available,
R0141,2024-01-03T02:30:00,busy,506.0
R0141,2024-01-03T03:00:00,available,
R0141,2024-01-03T03:30:00,busy,677.0
R0141,2024-01-03T04:00:00,available,
R0141,2024-01-03T04:30:00,available,
R0141,2024-01-03T05:00:00,busy,294.0
R0141,2024-01-03T05:30:00,busy,218.0
R0141,2024-01-03T06:00:00,busy,728.0
R0141,2024-01-03T06:30:00,available,
R0141,2024-01-03T07:00:00,busy,71.0
R0141,2024-01-03T07:30:00,busy,5.0
R0141,2024-01-03T08:00:00,available,
R0141,2024-01-03T08:30:00,available,
R0141,2024-01-03T09:00:00,available,
R0141,2024-01-03T09:30:00,available,
R0141,2024-01-03T10:00:00,available,
R0141,2024-01-03T10:30:00,available,
R0141,2024-01-03T11:00:00,available,
R0141,2024-01-03T11:30:00,available,
R0141,2024-01-03T12:00:00,busy,629.0
R0141,2024-01-03T12:30:00,available,
R0141,2024-01-03T13:00:00,available,
R0141,2024-01-03T13:30:00,busy,300.0
R0141,2024-01-03T14:00:00,available,
R0141,2024-01-03T14:30:00,busy,272.0
R0141,2024-01-03T15:00:00,busy,116.0
R0141,2024-01-03T15:30:00,busy,79.0
R0141,2024-01-03T16:00:00,available,
R0141,2024-01-03T16:30:00,busy,241.0
R0141,2024-01-03T17:00:00,available,
R0141,2024-01-03T17:30:00,available,
R0141,2024-01-03T18:00:00,busy,108.0
R0141,2024-01-03T18:30:00,available,
R0141,2024-01-03T19:00:00,busy,367.0
R0141,2024-01-03T19:30:00,available,
R0141,2024-01-03T20:00:00,available,
R0141,2024-01-03T20:30:00,available,
R0141,2024-01-03T21:00:00,available,
R0141,2024-01-03T21:30:00,available,
R0141,2024-01-03T22:00:00,available,
R0141,2024-01-03T22:30:00,available,
R0141,2024-01-03T23:00:00,available,
R0141,2024-01-03T23:30:00,available,
R0141,2024-01-04T00:00:00,busy,124.0
R0141,2024-01-04T00:30:00,available,
R0141,2024-01-04T01:00:00,available,
R0141,2024-01-04T01:30:00,available,
R0141,2024-01-04T02:00:00,busy,488.0
R0141,2024-01-04T02:30:00,busy,76.0
R0141,2024-01-04T03:00:00,available,
R0141,2024-01-04T03:30:00,available,
R0141,2024-01-04T04:00:00,available,
R0141,2024-01-04T04:30:00,available,
R0141,2024-01-04T05:00:00,busy,265.0
R0141,2024-01-04T05:30:00,busy,459.0
R0141,2024-01-04T06:00:00,busy,395.0
R0141,2024-01-04T06:30:00,busy,531.0
R0141,2024-01-04T07:00:00,available,
R0141,2024-01-04T07:30:00,available,
R0141,2024-01-04T08:00:00,busy,563.0
R0141,2024-01-04T08:30:00,available,
R0141,2024-01-04T09:00:00,busy,72.0
R0141,2024-01-04T09:30:00,busy,470.0
R0141,2024-01-04T10:00:00,busy,615.0
R0141,2024-01-04T10:30:00,busy,639.0
R0141,2024-01-04T11:00:00,available,
R0141,2024-01-04T11:30:00,busy,229.0
R0141,2024-01-04T12:00:00,available,
R0141,2024-01-04T12:30:00,available,
R0141,2024-01-04T13:00:00,available,
R0141,2024-01-04T13:30:00,available,
R0141,2024-01-04T14:00:00,busy,356.0
R0141,2024-01-04T14:30:00,available,
R0141,2024-01-04T15:00:00,available,
R0141,2024-01-04T15:30:00,available,
R0141,2024-01-04T16:00:00,busy,327.0
R0141,2024-01-04T16:30:00,busy,327.0
R0141,2024-01-04T17:00:00,busy,432.0
R0141,2024-01-04T17:30:00,available,
R0141,2024-01-04T18:00:00,busy,212.0
R0141,2024-01-04T18:30:00,available,
R0141,2024-01-04T19:00:00,available,
R0141,2024-01-04T19:30:00,busy,535.0
R0141,2024-01-04T20:00:00,available,
R0141,2024-01-04T20:30:00,available,
R0141,2024-01-04T21:00:00,available,
R0141,2024-01-04T21:30:00,available,
R0141,2024-01-04T22:00:00,available,
R0141,2024-01-04T22:30:00,available,
R0141,2024-01-04T23:00:00,available,
R0141,2024-01-04T23:30:00,available,
R0141,2024-01-05T00:00:00,available,
R0141,2024-01-05T00:30:00,available,
R0141,2024-01-05T01:00:00,busy,395.0
R0141,2024-01-05T01:30:00,available,
R0141,2024-01-05T02:00:00,available,
R0141,2024-01-05T02:30:00,available,
R0141,2024-01-05T03:00:00,available,
R0141,2024-01-05T03:30:00,available,
R0141,2024-01-05T04:00:00,available,
R0141,2024-01-05T04:30:00,available,
R0141,2024-01-05T05:00:00,busy,197.0
R0141,2024-01-05T05:30:00,busy,91.0
R0141,2024-01-05T06:00:00,available,
R0141,2024-01-05T06:30:00,available,
R0141,2024-01-05T07:00:00,available,
R0141,2024-01-05T07:30:00,available,
R0141,2024-01-05T08:00:00,available,
R0141,2024-01-05T08:30:00,available,
R0141,2024-01-05T09:00:00,available,
R0141,2024-01-05T09:30:00,available,
R0141,2024-01-05T10:00:00,busy,689.0
R0141,2024-01-05T10:30:00,available,
R0141,2024-01-05T11:00:00,busy,637.0
R0141,2024-01-05T11:30:00,busy,541.0
R0141,2024-01-05T12:00:00,busy,573.0
R0141,2024-01-05T12:30:00,busy,581.0
R0141,2024-01-05T13:00:00,busy,218.0
R0141,2024-01-05T13:30:00,busy,35.0
R0141,2024-01-05T14:00:00,available,
R0141,2024-01-05T14:30:00,available,
R0141,2024-01-05T15:00:00,busy,359.0
R0141,2024-01-05T15:30:00,busy,2.0
R0141,2024-01-05T16:00:00,busy,336.0
R0141,2024-01-05T16:30:00,available,
R0141,2024-01-05T17:00:00,available,
R0141,2024-01-05T17:30:00,busy,493.0
R0141,2024-01-05T18:00:00,available,
R0141,2024-01-05T18:30:00,busy,719.0
R0141,2024-01-05T19:00:00,available,
R0141,2024-01-05T19:30:00,available,
R0141,2024-01-05T20:00:00,available,
R0141,2024-01-05T20:30:00,available,
R0141,2024-01-05T21:00:00,available,
R0141,2024-01-05T21:30:00,busy,737.0
R0141,2024-01-05T22:00:00,available,
R0141,2024-01-05T22:30:00,available,
R0141,2024-01-05T23:00:00,available,
R0141,2024-01-05T23:30:00,busy,174.0
R0141,2024-01-06T00:00:00,available,
R0141,2024-01-06T00:30:00,available,
R0141,2024-01-06T01:00:00,busy,524.0
R0141,2024-01-06T01:30:00,available,
R0141,2024-01-06T02:00:00,busy,92.0
R0141,2024-01-06T02:30:00,available,
R0141,2024-01-06T03:00:00,available,
R0141,2024-01-06T03:30:00,available,
R0141,2024-01-06T04:00:00,busy,266.0
R0141,2024-01-06T04:30:00,available,
R0141,2024-01-06T05:00:00,busy,33.0
R0141,2024-01-06T05:30:00,available,
R0141,2024-01-06T06:00:00,available,
R0141,2024-01-06T06:30:00,busy,590.0
R0141,2024-01-06T07:00:00,available,
R0141,2024-01-06T07:30:00,available,
R0141,2024-01-06T08:00:00,available,
R0141,2024-01-06T08:30:00,available,
R0141,2024-01-06T09:00:00,available,
R0141,2024-01-06T09:30:00,busy,191.0
R0141,2024-01-06T10:00:00,available,
R0141,2024-01-06T10:30:00,available,
R0141,2024-01-06T11:00:00,busy,533.0
R0141,2024-01-06T11:30:00,available,
R0141,2024-01-06T12:00:00,available,
R0141,2024-01-06T12:30:00,busy,225.0
R0141,2024-01-06T13:00:00,available,
R0141,2024-01-06T13:30:00,available,
R0141,2024-01-06T14:00:00,busy,727.0
R0141,2024-01-06T14:30:00,available,
R0141,2024-01-06T15:00:00,available,
R0141,2024-01-06T15:30:00,busy,557.0
R0141,2024-01-06T16:00:00,available,
R0141,2024-01-06T16:30:00,available,
R0141,2024-01-06T17:00:00,available,
R0141,2024-01-06T17:30:00,busy,685.0
R0141,2024-01-06T18:00:00,available,
R0141,2024-01-06T18:30:00,available,
R0141,2024-01-06T19:00:00,available,
R0141,2024-01-06T19:30:00,available,
R0141,2024-01-06T20:00:00,available,
R0141,2024-01-06T20:30:00,available,
R0141,2024-01-06T21:00:00,available,
R0141,2024-01-06T21:30:00,busy,346.0
R0141,2024-01-06T22:00:00,busy,429.0
R0141,2024-01-06T22:30:00,busy,742.0
R0141,2024-01-06T23:00:00,busy,555.0
R0141,2024-01-06T23:30:00,available,
R0141,2024-01-07T00:00:00,available,
R0141,2024-01-07T00:30:00,busy,726.0
R0141,2024-01-07T01:00:00,available,
R0141,2024-01-07T01:30:00,available,
R0141,2024-01-07T02:00:00,available,
R0141,2024-01-07T02:30:00,busy,220.0
R0141,2024-01-07T03:00:00,busy,478.0
R0141,2024-01-07T03:30:00,available,
R0141,2024-01-07T04:00:00,available,
R0141,2024-01-07T04:30:00,busy,77.0
R0141,2024-01-07T05:00:00,available,
R0141,2024-01-07T05:30:00,available,
R0141,2024-01-07T06:00:00,available,
R0141,2024-01-07T06:30:00,available,
R0141,2024-01-07T07:00:00,available,
R0141,2024-01-07T07:30:00,busy,645.0
R0141,2024-01-07T08:00:00,available,
R0141,2024-01-07T08:30:00,busy,253.0
R0141,2024-01-07T09:00:00,busy,556.0
R0141,2024-01-07T09:30:00,available,
R0141,2024-01-07T10:00:00,busy,212.0
R0141,2024-01-07T10:30:00,available,
R0141,2024-01-07T11:00:00,available,
R0141,2024-01-07T11:30:00,available,
R0141,2024-01-07T12:00:00,available,
R0141,2024-01-07T12:30:00,available,
R0141,2024-01-07T13:00:00,busy,343.0
R0141,2024-01-07T13:30:00,busy,58.0
R0141,2024-01-07T14:00:00,available,
R0141,2024-01-07T14:30:00,available,
R0141,2024-01-07T15:00:00,available,
R0141,2024-01-07T15:30:00,available,
R0141,2024-01-07T16:00:00,available,
R0141,2024-01-07T16:30:00,available,
R0141,2024-01-07T17:00:00,available,
R0141,2024-01-07T17:30:00,available,
R0141,2024-01-07T18:00:00,available,
R0141,2024-01-07T18:30:00,available,
R0141,2024-01-07T19:00:00,available,
R0141,2024-01-07T19:30:00,available,
R0141,2024-01-07T20:00:00,available,
R0141,2024-01-07T20:30:00,available,
R0141,2024-01-07T21:00:00,available,
R0141,2024-01-07T21:30:00,busy,73.0
R0141,2024-01-07T22:00:00,available,
R0141,2024-01-07T22:30:00,busy,92.0
R0141,2024-01-07T23:00:00,available,
R0141,2024-01-07T23:30:00,busy,142.0
R0142,2024-01-01T00:00:00,available,
R0142,2024-01-01T00:30:00,available,
R0142,2024-01-01T01:00:00,available,
R0142,2024-01-01T01:30:00,available,
R0142,2024-01-01T02:00:00,busy,118.0
R0142,2024-01-01T02:30:00,busy,608.0
R0142,2024-01-01T03:00:00,available,
R0142,2024-01-01T03:30:00,available,
R0142,2024-01-01T04:00:00,available,
R0142,2024-01-01T04:30:00,available,
R0142,2024-01-01T05:00:00,available,
R0142,2024-01-01T05:30:00,busy,523.0
R0142,2024-01-01T06:00:00,busy,635.0
R0142,2024-01-01T06:30:00,available,
R0142,2024-01-01T07:00:00,busy,272.0
R0142,2024-01-01T07:30:00,busy,315.0
R0142,2024-01-01T08:00:00,available,
R0142,2024-01-01T08:30:00,available,
R0142,2024-01-01T09:00:00,busy,507.0
R0142,2024-01-01T09:30:00,available,
R0142,2024-01-01T10:00:00,available,
R0142,2024-01-01T10:30:00,busy,382.0
R0142,2024-01-01T11:00:00,available,
R0142,2024-01-01T11:30:00,available,
R0142,2024-01-01T12:00:00,available,
R0142,2024-01-01T12:30:00,busy,52.0
R0142,2024-01-01T13:00:00,available,
R0142,2024-01-01T13:30:00,available,
R0142,2024-01-01T14:00:00,available,
R0142,2024-01-01T14:30:00,available,
R0142,2024-01-01T15:00:00,busy,123.0
R0142,2024-01-01T15:30:00,available,
R0142,2024-01-01T16:00:00,available,
R0142,2024-01-01T16:30:00,available,
R0142,2024-01-01T17:00:00,available,
R0142,2024-01-01T17:30:00,available,
R0142,2024-01-01T18:00:00,busy,428.0
R0142,2024-01-01T18:30:00,busy,103.0
R0142,2024-01-01T19:00:00,available,
R0142,2024-01-01T19:30:00,busy,398.0
R0142,2024-01-01T20:00:00,available,
R0142,2024-01-01T20:30:00,available,
R0142,2024-01-01T21:00:00,available,
R0142,2024-01-01T21:30:00,busy,115.0
R0142,2024-01-01T22:00:00,available,
R0142,2024-01-01T22:30:00,busy,458.0
R0142,2024-01-01T23:00:00,busy,118.0
R0142,2024-01-01T23:30:00,busy,308.0
R0142,2024-01-02T00:00:00,busy,445.0
R0142,2024-01-02T00:30:00,available,
R0142,2024-01-02T01:00:00,available,
R0142,2024-01-02T01:30:00,busy,550.0
R0142,2024-01-02T02:00:00,available,
R0142,2024-01-02T02:30:00,available,
R0142,2024-01-02T03:00:00,busy,387.0
R0142,2024-01-02T03:30:00,available,
R0142,2024-01-02T04:00:00,available,
R0142,2024-01-02T04:30:00,available,
R0142,2024-01-02T05:00:00,available,
R0142,2024-01-02T05:30:00,busy,374.0
R0142,2024-01-02T06:00:00,available,
R0142,2024-01-02T06:30:00,busy,34.0
R0142,2024-01-02T07:00:00,available,
R0142,2024-01-02T07:30:00,busy,30.0
R0142,2024-01-02T08:00:00,available,
R0142,2024-01-02T08:30:00,busy,240.0
R0142,2024-01-02T09:00:00,available,
R0142,2024-01-02T09:30:00,busy,657.0
R0142,2024-01-02T10:00:00,available,
R0142,2024-01-02T10:30:00,busy,39.0
R0142,2024-01-02T11:00:00,available,
R0142,2024-01-02T11:30:00,available,
R0142,2024-01-02T12:00:00,available,
R0142,2024-01-02T12:30:00,available,
R0142,2024-01-02T13:00:00,available,
R0142,2024-01-02T13:30:00,available,
R0142,2024-01-02T14:00:00,available,
R0142,2024-01-02T14:30:00,available,
R0142,2024-01-02T15:00:00,available,
R0142,2024-01-02T15:30:00,available,
R0142,2024-01-02T16:00:00,busy,547.0
R0142,2024-01-02T16:30:00,available,
R0142,2024-01-02T17:00:00,busy,507.0
R0142,2024-01-02T17:30:00,available,
R0142,2024-01-02T18:00:00,busy,382.0
R0142,2024-01-02T18:30:00,busy,354.0
R0142,2024-01-02T19:00:00,available,
R0142,2024-01-02T19:30:00,available,
R0142,2024-01-02T20:00:00,available,
R0142,2024-01-02T20:30:00,available,
R0142,2024-01-02T21:00:00,available,
R0142,2024-01-02T21:30:00,available,
R0142,2024-01-02T22:00:00,available,
R0142,2024-01-02T22:30:00,busy,593.0
R0142,2024-01-02T23:00:00,available,
R0142,2024-01-02T23:30:00,busy,749.0
R0142,2024-01-03T00:00:00,available,
R0142,2024-01-03T00:30:00,busy,596.0
R0142,2024-01-03T01:00:00,available,
R0142,2024-01-03T01:30:00,available,
R0142,2024-01-03T02:00:00,busy,747.0
R0142,2024-01-03T02:30:00,available,
R0142,2024-01-03T03:00:00,busy,734.0
R0142,2024-01-03T03:30:00,available,
R0142,2024-01-03T04:00:00,available,
R0142,2024-01-03T04:30:00,available,
R0142,2024-01-03T05:00:00,busy,255.0
R0142,2024-01-03T05:30:00,available,
R0142,2024-01-03T06:00:00,busy,621.0
R0142,2024-01-03T06:30:00,available,
R0142,2024-01-03T07:00:00,busy,40.0
R0142,2024-01-03T07:30:00,available,
R0142,2024-01-03T08:00:00,available,
R0142,2024-01-03T08:30:00,available,
R0142,2024-01-03T09:00:00,available,
R0142,2024-01-03T09:30:00,available,
R0142,2024-01-03T10:00:00,busy,643.0
R0142,2024-01-03T10:30:00,available,
R0142,2024-01-03T11:00:00,available,
R0142,2024-01-03T11:30:00,busy,306.0
R0142,2024-01-03T12:00:00,busy,630.0
R0142,2024-01-03T12:30:00,available,
R0142,2024-01-03T13:00:00,available,
R0142,2024-01-03T13:30:00,available,
R0142,2024-01-03T14:00:00,available,
R0142,2024-01-03T14:30:00,available,
R0142,2024-01-03T15:00:00,busy,502.0
R0142,2024-01-03T15:30:00,available,
R0142,2024-01-03T16:00:00,busy,369.0
R0142,2024-01-03T16:30:00,busy,645.0
R0142,2024-01-03T17:00:00,available,
R0142,2024-01-03T17:30:00,busy,47.0
R0142,2024-01-03T18:00:00,busy,559.0
R0142,2024-01-03T18:30:00,busy,560.0
R0142,2024-01-03T19:00:00,available,
R0142,2024-01-03T19:30:00,available,
R0142,2024-01-03T20:00:00,busy,422.0
R0142,2024-01-03T20:30:00,available,
R0142,2024-01-03T21:00:00,busy,284.0
R0142,2024-01-03T21:30:00,available,
R0142,2024-01-03T22:00:00,busy,401.0
R0142,2024-01-03T22:30:00,busy,560.0
R0142,2024-01-03T23:00:00,available,
R0142,2024-01-03T23:30:00,busy,287.0
R0142,2024-01-04T00:00:00,available,
R0142,2024-01-04T00:30:00,available,
R0142,2024-01-04T01:00:00,available,
R0142,2024-01-04T01:30:00,available,
R0142,2024-01-04T02:00:00,available,
R0142,2024-01-04T02:30:00,available,
R0142,2024-01-04T03:00:00,busy,62.0
R0142,2024-01-04T03:30:00,available,
R0142,2024-01-04T04:00:00,available,
R0142,2024-01-04T04:30:00,available,
R0142,2024-01-04T05:00:00,available,
R0142,2024-01-04T05:30:00,busy,540.0
R0142,2024-01-04T06:00:00,available,
R0142,2024-01-04T06:30:00,busy,661.0
R0142,2024-01-04T07:00:00,busy,119.0
R0142,2024-01-04T07:30:00,available,
R0142,2024-01-04T08:00:00,available,
R0142,2024-01-04T08:30:00,busy,646.0
R0142,2024-01-04T09:00:00,busy,612.0
R0142,2024-01-04T09:30:00,available,
R0142,2024-01-04T10:00:00,available,
R0142,2024-01-04T10:30:00,busy,93.0
R0142,2024-01-04T11:00:00,available,
R0142,2024-01-04T11:30:00,available,
R0142,2024-01-04T12:00:00,available,
R0142,2024-01-04T12:30:00,available,
R0142,2024-01-04T13:00:00,available,
R0142,2024-01-04T13:30:00,available,
R0142,2024-01-04T14:00:00,available,
R0142,2024-01-04T14:30:00,available,
R0142,2024-01-04T15:00:00,busy,65.0
R0142,2024-01-04T15:30:00,busy,572.0
R0142,2024-01-04T16:00:00,available,
R0142,2024-01-04T16:30:00,busy,285.0
R0142,2024-01-04T17:00:00,available,
R0142,2024-01-04T17:30:00,available,
R0142,2024-01-04T18:00:00,available,
R0142,2024-01-04T18:30:00,available,
R0142,2024-01-04T19:00:00,available,
R0142,2024-01-04T19:30:00,busy,445.0
R0142,2024-01-04T20:00:00,available,
R0142,2024-01-04T20:30:00,available,
R0142,2024-01-04T21:00:00,available,
R0142,2024-01-04T21:30:00,available,
R0142,2024-01-04T22:00:00,busy,398.0
R0142,2024-01-04T22:30:00,busy,370.0
R0142,2024-01-04T23:00:00,busy,75.0
R0142,2024-01-04T23:30:00,busy,33.0
R0142,2024-01-05T00:00:00,busy,466.0
R0142,2024-01-05T00:30:00,available,
R0142,2024-01-05T01:00:00,available,
R0142,2024-01-05T01:30:00,available,
R0142,2024-01-05T02:00:00,available,
R0142,2024-01-05T02:30:00,available,
R0142,2024-01-05T03:00:00,available,
R0142,2024-01-05T03:30:00,busy,599.0
R0142,2024-01-05T04:00:00,busy,605.0
R0142,2024-01-05T04:30:00,available,
R0142,2024-01-05T05:00:00,available,
R0142,2024-01-05T05:30:00,busy,698.0
R0142,2024-01-05T06:00:00,available,
R0142,2024-01-05T06:30:00,available,
R0142,2024-01-05T07:00:00,available,
R0142,2024-01-05T07:30:00,available,
R0142,2024-01-05T08:00:00,available,
R0142,2024-01-05T08:30:00,busy,170.0
R0142,2024-01-05T09:00:00,available,
R0142,2024-01-05T09:30:00,busy,538.0
R0142,2024-01-05T10:00:00,available,
R0142,2024-01-05T10:30:00,available,
R0142,2024-01-05T11:00:00,busy,670.0
R0142,2024-01-05T11:30:00,busy,183.0
R0142,2024-01-05T12:00:00,available,
R0142,2024-01-05T12:30:00,busy,578.0
R0142,2024-01-05T13:00:00,available,
R0142,2024-01-05T13:30:00,busy,187.0
R0142,2024-01-05T14:00:00,available,
R0142,2024-01-05T14:30:00,available,
R0142,2024-01-05T15:00:00,busy,637.0
R0142,2024-01-05T15:30:00,available,
R0142,2024-01-05T16:00:00,available,
R0142,2024-01-05T16:30:00,available,
R0142,2024-01-05T17:00:00,available,
R0142,2024-01-05T17:30:00,busy,31.0
R0142,2024-01-05T18:00:00,available,
R0142,2024-01-05T18:30:00,busy,495.0
R0142,2024-01-05T19:00:00,available,
R0142,2024-01-05T19:30:00,available,
R0142,2024-01-05T20:00:00,available,
R0142,2024-01-05T20:30:00,available,
R0142,2024-01-05T21:00:00,available,
R0142,2024-01-05T21:30:00,available,
R0142,2024-01-05T22:00:00,busy,453.0
R0142,2024-01-05T22:30:00,busy,511.0
R0142,2024-01-05T23:00:00,busy,684.0
R0142,2024-01-05T23:30:00,available,
R0142,2024-01-06T00:00:00,available,
R0142,2024-01-06T00:30:00,busy,103.0
R0142,2024-01-06T01:00:00,available,
R0142,2024-01-06T01:30:00,busy,10.0
R0142,2024-01-06T02:00:00,busy,282.0
R0142,2024-01-06T02:30:00,available,
R0142,2024-01-06T03:00:00,available,
R0142,2024-01-06T03:30:00,busy,2.0
R0142,2024-01-06T04:00:00,busy,144.0
R0142,2024-01-06T04:30:00,available,
R0142,2024-01-06T05:00:00,busy,331.0
R0142,2024-01-06T05:30:00,available,
R0142,2024-01-06T06:00:00,available,
R0142,2024-01-06T06:30:00,available,
R0142,2024-01-06T07:00:00,busy,712.0
R0142,2024-01-06T07:30:00,available,
R0142,2024-01-06T08:00:00,busy,225.0
R0142,2024-01-06T08:30:00,busy,403.0
R0142,2024-01-06T09:00:00,available,
R0142,2024-01-06T09:30:00,available,
R0142,2024-01-06T10:00:00,busy,115.0
R0142,2024-01-06T10:30:00,available,
R0142,2024-01-06T11:00:00,busy,539.0
R0142,2024-01-06T11:30:00,busy,693.0
R0142,2024-01-06T12:00:00,busy,124.0
R0142,2024-01-06T12:30:00,busy,149.0
R0142,2024-01-06T13:00:00,available,
R0142,2024-01-06T13:30:00,busy,417.0
R0142,2024-01-06T14:00:00,available,
R0142,2024-01-06T14:30:00,busy,421.0
R0142,2024-01-06T15:00:00,available,
R0142,2024-01-06T15:30:00,available,
R0142,2024-01-06T16:00:00,available,
R0142,2024-01-06T16:30:00,available,
R0142,2024-01-06T17:00:00,busy,194.0
R0142,2024-01-06T17:30:00,available,
R0142,2024-01-06T18:00:00,available,
R0142,2024-01-06T18:30:00,busy,6.0
R0142,2024-01-06T19:00:00,available,
R0142,2024-01-06T19:30:00,busy,323.0
R0142,2024-01-06T20:00:00,available,
R0142,2024-01-06T20:30:00,available,
R0142,2024-01-06T21:00:00,available,
R0142,2024-01-06T21:30:00,busy,194.0
