zone_id,timestamp,temperature,humidity,wind_speed,air_quality
Zone02,2024-01-04T10:00:00,26.85,65.44,1.81,64.44
Zone03,2024-01-04T10:00:00,25.5,73.16,3.12,49.58
Zone04,2024-01-04T10:00:00,24.38,65.93,3.48,68.85
Zone05,2024-01-04T10:00:00,23.19,67.68,4.24,51.24
Zone06,2024-01-04T10:00:00,21.1,62.76,3.82,53.38
Zone07,2024-01-04T10:00:00,26.15,69.53,4.91,45.42
Zone08,2024-01-04T10:00:00,24.5,68.49,3.12,41.5
Zone09,2024-01-04T10:00:00,27.64,61.41,2.15,51.25
Zone10,2024-01-04T10:00:00,21.78,65.7,2.04,50.19
Zone11,2024-01-04T10:00:00,23.4,59.38,4.24,57.36
Zone12,2024-01-04T10:00:00,25.81,53.7,1.65,72.6
Zone01,2024-01-04T10:30:00,27.07,61.93,1.26,54.35
Zone02,2024-01-04T10:30:00,19.99,61.92,3.31,60.14
Zone03,2024-01-04T10:30:00,28.85,50.33,2.58,47.75
Zone04,2024-01-04T10:30:00,20.87,62.55,4.18,45.39
Zone05,2024-01-04T10:30:00,23.17,67.16,2.92,32.53
Zone06,2024-01-04T10:30:00,24.1,43.99,2.39,58.05
Zone07,2024-01-04T10:30:00,22.22,63.96,4.86,50.81
Zone08,2024-01-04T10:30:00,22.42,61.6,4.32,48.98
Zone09,2024-01-04T10:30:00,22.54,52.79,2.87,30.91
Zone10,2024-01-04T10:30:00,28.62,45.01,3.71,75.33
Zone11,2024-01-04T10:30:00,25.35,59.76,2.79,61.32
Zone12,2024-01-04T10:30:00,27.16,59.14,2.92,16.94
Zone01,2024-01-04T11:00:00,26.07,51.0,1.63,60.24
Zone02,2024-01-04T11:00:00,26.84,62.02,4.16,63.16
Zone03,2024-01-04T11:00:00,25.65,51.3,2.38,55.94
Zone04,2024-01-04T11:00:00,26.96,61.39,5.73,34.71
Zone05,2024-01-04T11:00:00,28.08,40.94,4.04,42.23
Zone06,2024-01-04T11:00:00,22.61,60.66,3.23,57.55
Zone07,2024-01-04T11:00:00,24.28,51.88,4.87,52.17
Zone08,2024-01-04T11:00:00,23.38,45.77,1.98,35.33
Zone09,2024-01-04T11:00:00,24.15,71.37,3.08,56.79
Zone10,2024-01-04T11:00:00,27.77,78.39,2.85,62.18
Zone11,2024-01-04T11:00:00,28.03,59.35,3.47,38.31
Zone12,2024-01-04T11:00:00,22.91,68.35,2.16,42.35
Zone01,2024-01-04T11:30:00,25.02,70.69,2.58,40.91
Zone02,2024-01-04T11:30:00,26.68,53.46,1.64,54.51
Zone03,2024-01-04T11:30:00,28.52,80.3,2.68,54.61
Zone04,2024-01-04T11:30:00,22.59,65.96,3.54,34.49
Zone05,2024-01-04T11:30:00,27.62,52.67,3.31,26.39
Zone06,2024-01-04T11:30:00,26.15,54.72,2.93,37.26
Zone07,2024-01-04T11:30:00,24.38,66.12,4.36,52.16
Zone08,2024-01-04T11:30:00,22.42,74.58,2.33,40.99
Zone09,2024-01-04T11:30:00,22.54,63.56,3.5,38.27
Zone10,2024-01-04T11:30:00,23.37,56.73,3.42,43.42
Zone11,2024-01-04T11:30:00,26.22,60.08,2.48,44.91
Zone12,2024-01-04T11:30:00,22.02,63.22,3.76,57.56
Zone01,2024-01-04T12:00:00,27.73,63.15,1.82,31.84
Zone02,2024-01-04T12:00:00,26.89,54.04,3.15,57.3
Zone03,2024-01-04T12:00:00,30.47,89.11,3.76,45.02
Zone04,2024-01-04T12:00:00,26.9,68.22,4.32,73.5
Zone05,2024-01-04T12:00:00,21.44,55.43,2.34,40.35
Zone06,2024-01-04T12:00:00,23.11,55.96,4.27,59.13
Zone07,2024-01-04T12:00:00,25.18,84.39,4.49,57.87
Zone08,2024-01-04T12:00:00,25.64,72.78,3.97,41.61
Zone09,2024-01-04T12:00:00,19.76,52.72,3.95,34.83
Zone10,2024-01-04T12:00:00,28.73,72.48,3.83,28.58
Zone11,2024-01-04T12:00:00,25.77,48.72,3.38,37.85
Zone12,2024-01-04T12:00:00,25.15,31.64,5.09,40.58
Zone01,2024-01-04T12:30:00,27.28,73.4,1.27,71.26
Zone02,2024-01-04T12:30:00,21.25,68.85,2.77,61.16
Zone03,2024-01-04T12:30:00,21.84,66.43,3.52,61.11
Zone04,2024-01-04T12:30:00,26.67,68.52,3.12,37.78
Zone05,2024-01-04T12:30:00,22.34,51.94,4.42,65.46
Zone06,2024-01-04T12:30:00,24.74,46.7,3.11,39.98
Zone07,2024-01-04T12:30:00,26.5,65.67,3.36,46.79
Zone08,2024-01-04T12:30:00,29.45,72.89,2.54,56.05
Zone09,2024-01-04T12:30:00,29.62,52.73,2.46,77.1
Zone10,2024-01-04T12:30:00,26.54,63.16,2.56,58.86
Zone11,2024-01-04T12:30:00,30.23,63.13,3.16,46.26
Zone12,2024-01-04T12:30:00,26.71,62.82,2.8,53.74
Zone01,2024-01-04T13:00:00,24.92,75.44,3.71,33.5
Zone02,2024-01-04T13:00:00,27.67,33.12,3.9,65.22
Zone03,2024-01-04T13:00:00,26.9,47.9,3.14,50.57
Zone04,2024-01-04T13:00:00,24.63,82.11,3.27,49.36
Zone05,2024-01-04T13:00:00,22.85,64.57,2.86,56.79
Zone06,2024-01-04T13:00:00,22.36,60.86,3.33,84.42
Zone07,2024-01-04T13:00:00,25.72,56.82,1.64,44.37
Zone08,2024-01-04T13:00:00,27.09,74.75,3.2,27.14
Zone09,2024-01-04T13:00:00,25.4,69.87,2.81,25.93
Zone10,2024-01-04T13:00:00,22.45,55.35,3.17,52.02
Zone11,2024-01-04T13:00:00,29.14,67.11,1.76,70.44
Zone12,2024-01-04T13:00:00,23.96,67.3,3.2,31.66
Zone01,2024-01-04T13:30:00,28.98,52.46,2.73,32.87
Zone02,2024-01-04T13:30:00,32.89,65.81,3.05,54.06
Zone03,2024-01-04T13:30:00,24.39,52.29,4.42,22.09
Zone04,2024-01-04T13:30:00,18.36,74.81,1.62,58.49
Zone05,2024-01-04T13:30:00,26.08,70.36,6.26,42.13
Zone06,2024-01-04T13:30:00,22.7,85.97,2.98,63.57
Zone07,2024-01-04T13:30:00,23.93,62.98,3.4,47.32
Zone08,2024-01-04T13:30:00,24.16,62.42,2.64,58.58
Zone09,2024-01-04T13:30:00,23.11,59.69,2.61,73.26
Zone10,2024-01-04T13:30:00,28.13,63.15,4.04,38.53
Zone11,2024-01-04T13:30:00,24.74,60.71,1.72,40.02
Zone12,2024-01-04T13:30:00,25.6,59.58,4.48,55.2
Zone01,2024-01-04T14:00:00,28.51,64.7,1.49,37.53
Zone02,2024-01-04T14:00:00,22.43,74.62,4.13,57.38
Zone03,2024-01-04T14:00:00,26.82,79.31,2.37,54.35
Zone04,2024-01-04T14:00:00,27.34,70.0,3.11,22.79
Zone05,2024-01-04T14:00:00,28.95,63.0,0.86,44.37
Zone06,2024-01-04T14:00:00,24.23,80.11,4.53,39.94
Zone07,2024-01-04T14:00:00,24.25,59.62,3.9,48.28
Zone08,2024-01-04T14:00:00,27.35,38.44,2.41,78.05
Zone09,2024-01-04T14:00:00,28.34,58.75,3.03,33.34
Zone10,2024-01-04T14:00:00,23.24,85.79,2.77,47.62
Zone11,2024-01-04T14:00:00,22.01,74.44,1.91,57.15
Zone12,2024-01-04T14:00:00,28.21,58.42,4.34,69.47
Zone01,2024-01-04T14:30:00,27.06,71.43,2.73,57.4
Zone02,2024-01-04T14:30:00,18.81,65.44,3.4,66.94
Zone03,2024-01-04T14:30:00,24.8,76.56,3.26,48.07
Zone04,2024-01-04T14:30:00,19.76,80.31,3.18,52.66
Zone05,2024-01-04T14:30:00,28.63,61.01,4.25,78.29
Zone06,2024-01-04T14:30:00,25.51,39.25,4.91,64.52
Zone07,2024-01-04T14:30:00,28.41,57.24,4.0,60.28
Zone08,2024-01-04T14:30:00,29.42,50.16,1.84,51.77
Zone09,2024-01-04T14:30:00,23.68,51.31,3.17,55.71
Zone10,2024-01-04T14:30:00,23.62,48.39,4.39,68.8
Zone11,2024-01-04T14:30:00,24.13,41.17,4.38,57.76
Zone12,2024-01-04T14:30:00,28.37,45.66,2.31,76.61
Zone01,2024-01-04T15:00:00,27.56,46.71,3.54,34.39
Zone02,2024-01-04T15:00:00,23.72,76.09,4.26,83.25
Zone03,2024-01-04T15:00:00,23.57,57.6,2.94,38.55
Zone04,2024-01-04T15:00:00,23.89,66.1,2.21,36.33
Zone05,2024-01-04T15:00:00,18.01,55.8,2.39,30.52
Zone06,2024-01-04T15:00:00,21.95,63.59,3.5,38.75
Zone07,2024-01-04T15:00:00,25.62,53.69,3.28,50.51
Zone08,2024-01-04T15:00:00,20.54,55.82,3.15,43.89
Zone09,2024-01-04T15:00:00,27.36,54.02,3.22,46.44
Zone10,2024-01-04T15:00:00,25.8,48.18,3.61,24.88
Zone11,2024-01-04T15:00:00,22.09,74.31,3.36,61.72
Zone12,2024-01-04T15:00:00,21.42,61.7,1.96,39.68
Zone01,2024-01-04T15:30:00,22.92,59.68,3.01,34.52
Zone02,2024-01-04T15:30:00,16.68,64.34,2.67,55.89
Zone03,2024-01-04T15:30:00,26.8,48.63,4.24,48.69
Zone04,2024-01-04T15:30:00,33.0,57.15,4.94,31.86
Zone05,2024-01-04T15:30:00,23.96,59.57,4.61,53.83
Zone06,2024-01-04T15:30:00,22.73,69.4,1.71,82.32
Zone07,2024-01-04T15:30:00,29.05,59.16,2.54,43.45
Zone08,2024-01-04T15:30:00,24.75,65.66,3.46,54.17
Zone09,2024-01-04T15:30:00,26.58,54.88,2.19,27.75
Zone10,2024-01-04T15:30:00,26.07,69.4,3.53,64.3
Zone11,2024-01-04T15:30:00,19.04,60.1,2.85,46.12
Zone12,2024-01-04T15:30:00,28.38,63.37,4.06,45.96
Zone01,2024-01-04T16:00:00,27.31,56.95,3.15,50.43
Zone02,2024-01-04T16:00:00,27.57,62.73,2.34,66.3
Zone03,2024-01-04T16:00:00,25.78,72.76,3.24,35.73
Zone04,2024-01-04T16:00:00,26.33,51.93,4.45,57.35
Zone05,2024-01-04T16:00:00,23.99,50.99,3.66,57.93
Zone06,2024-01-04T16:00:00,25.81,50.37,1.88,35.3
Zone07,2024-01-04T16:00:00,28.05,71.06,3.04,38.72
Zone08,2024-01-04T16:00:00,25.74,68.36,0.49,67.79
Zone09,2024-01-04T16:00:00,27.37,73.04,3.02,17.18
Zone10,2024-01-04T16:00:00,30.21,58.29,2.4,83.24
Zone11,2024-01-04T16:00:00,26.29,58.57,2.47,37.86
Zone12,2024-01-04T16:00:00,22.23,56.46,2.13,45.46
Zone01,2024-01-04T16:30:00,26.46,56.09,4.13,29.22
Zone02,2024-01-04T16:30:00,27.1,41.97,2.06,46.77
Zone03,2024-01-04T16:30:00,24.35,66.51,1.56,46.08
Zone04,2024-01-04T16:30:00,22.83,73.61,2.94,56.72
Zone05,2024-01-04T16:30:00,29.35,62.75,2.73,51.56
Zone06,2024-01-04T16:30:00,21.13,60.4,3.85,28.65
Zone07,2024-01-04T16:30:00,25.08,66.85,2.97,30.37
Zone08,2024-01-04T16:30:00,25.17,41.49,2.57,48.62
Zone09,2024-01-04T16:30:00,21.37,57.08,4.28,60.11
Zone10,2024-01-04T16:30:00,28.91,76.14,3.89,64.9
Zone11,2024-01-04T16:30:00,17.9,60.4,3.5,56.46
Zone12,2024-01-04T16:30:00,26.7,50.57,4.72,78.75
Zone01,2024-01-04T17:00:00,23.7,55.01,1.16,21.0
Zone02,2024-01-04T17:00:00,25.37,60.16,4.49,73.53
Zone03,2024-01-04T17:00:00,31.69,80.39,3.35,51.57
Zone04,2024-01-04T17:00:00,28.53,66.81,4.36,28.57
Zone05,2024-01-04T17:00:00,20.55,61.7,2.69,63.44
Zone06,2024-01-04T17:00:00,29.78,63.41,3.7,35.65
Zone07,2024-01-04T17:00:00,20.39,59.7,3.48,39.24
Zone08,2024-01-04T17:00:00,27.95,67.94,4.93,52.02
Zone09,2024-01-04T17:00:00,23.48,54.3,1.92,50.83
Zone10,2024-01-04T17:00:00,26.41,64.96,3.7,48.27
Zone11,2024-01-04T17:00:00,24.99,75.26,3.27,61.53
Zone12,2024-01-04T17:00:00,26.04,57.26,3.26,44.53
Zone01,2024-01-04T17:30:00,23.57,72.87,1.99,40.64
Zone02,2024-01-04T17:30:00,29.06,57.3,4.05,46.73
Zone03,2024-01-04T17:30:00,24.92,60.51,2.98,51.59
Zone04,2024-01-04T17:30:00,24.39,47.63,2.2,58.55
Zone05,2024-01-04T17:30:00,24.13,63.55,4.01,61.43
Zone06,2024-01-04T17:30:00,27.7,62.11,1.9,40.16
Zone07,2024-01-04T17:30:00,24.18,43.95,3.85,48.39
Zone08,2024-01-04T17:30:00,25.97,58.52,0.97,6.99
Zone09,2024-01-04T17:30:00,26.65,56.5,3.6,44.06
Zone10,2024-01-04T17:30:00,27.71,72.77,3.41,41.56
Zone11,2024-01-04T17:30:00,28.91,60.59,3.55,35.04
Zone12,2024-01-04T17:30:00,23.43,59.47,4.19,38.4
Zone01,2024-01-04T18:00:00,22.97,72.56,1.68,62.99
Zone02,2024-01-04T18:00:00,29.01,59.11,4.11,58.64
Zone03,2024-01-04T18:00:00,25.8,65.65,3.61,47.17
Zone04,2024-01-04T18:00:00,25.46,65.06,1.81,41.4
Zone05,2024-01-04T18:00:00,29.15,65.01,2.63,63.26
Zone06,2024-01-04T18:00:00,28.84,43.76,1.53,45.94
Zone07,2024-01-04T18:00:00,25.56,53.44,4.76,27.19
Zone08,2024-01-04T18:00:00,27.96,66.93,2.11,47.15
Zone09,2024-01-04T18:00:00,27.14,80.96,2.34,44.11
Zone10,2024-01-04T18:00:00,24.42,54.55,3.5,61.38
Zone11,2024-01-04T18:00:00,29.53,48.79,3.4,43.3
Zone12,2024-01-04T18:00:00,20.82,38.04,4.12,55.99
Zone01,2024-01-04T18:30:00,19.41,55.49,4.32,69.25
Zone02,2024-01-04T18:30:00,30.77,68.99,4.08,65.81
Zone03,2024-01-04T18:30:00,23.61,61.38,2.36,53.89
Zone04,2024-01-04T18:30:00,25.47,68.18,1.8,55.9
Zone05,2024-01-04T18:30:00,27.04,79.27,4.18,45.27
Zone06,2024-01-04T18:30:00,25.28,49.17,1.04,57.21
Zone07,2024-01-04T18:30:00,17.14,66.86,2.3,27.65
Zone08,2024-01-04T18:30:00,26.41,50.54,3.57,40.79
Zone09,2024-01-04T18:30:00,25.19,47.81,2.79,74.99
Zone10,2024-01-04T18:30:00,24.71,50.3,3.78,56.33
Zone11,2024-01-04T18:30:00,25.61,50.49,2.89,46.99
Zone12,2024-01-04T18:30:00,24.47,48.65,3.12,75.26
Zone01,2024-01-04T19:00:00,22.89,63.82,2.28,83.06
Zone02,2024-01-04T19:00:00,26.26,57.31,2.21,41.41
Zone03,2024-01-04T19:00:00,19.89,67.38,1.6,50.86
Zone04,2024-01-04T19:00:00,26.31,64.57,2.56,38.66
Zone05,2024-01-04T19:00:00,22.0,71.69,3.7,55.49
Zone06,2024-01-04T19:00:00,27.43,59.26,3.49,68.31
Zone07,2024-01-04T19:00:00,27.02,70.26,3.99,38.56
Zone08,2024-01-04T19:00:00,30.28,36.23,3.46,47.9
Zone09,2024-01-04T19:00:00,22.81,43.37,2.5,50.02
Zone10,2024-01-04T19:00:00,28.75,49.01,1.33,44.28
Zone11,2024-01-04T19:00:00,26.56,65.46,2.42,62.63
Zone12,2024-01-04T19:00:00,26.7,44.91,3.44,51.43
Zone01,2024-01-04T19:30:00,24.82,63.24,2.8,33.72
Zone02,2024-01-04T19:30:00,26.79,54.97,3.43,74.49
Zone03,2024-01-04T19:30:00,22.43,69.81,4.07,54.02
Zone04,2024-01-04T19:30:00,21.75,63.3,3.1,25.76
Zone05,2024-01-04T19:30:00,17.97,75.67,2.0,48.62
Zone06,2024-01-04T19:30:00,24.58,42.41,3.23,39.72
Zone07,2024-01-04T19:30:00,24.51,39.35,2.63,53.61
Zone08,2024-01-04T19:30:00,22.62,64.53,2.96,45.23
Zone09,2024-01-04T19:30:00,26.19,52.04,2.61,54.3
Zone10,2024-01-04T19:30:00,25.36,72.67,2.76,66.43
Zone11,2024-01-04T19:30:00,24.24,50.34,1.69,43.78
Zone12,2024-01-04T19:30:00,23.2,56.69,4.76,35.87
Zone01,2024-01-04T20:00:00,18.73,49.65,4.08,41.51
Zone02,2024-01-04T20:00:00,24.77,72.5,2.82,48.41
Zone03,2024-01-04T20:00:00,29.59,44.45,3.37,38.3
Zone04,2024-01-04T20:00:00,28.61,63.22,5.43,42.22
Zone05,2024-01-04T20:00:00,26.67,51.59,1.96,48.47
Zone06,2024-01-04T20:00:00,18.25,67.93,3.25,59.74
Zone07,2024-01-04T20:00:00,23.84,49.39,4.59,37.88
Zone08,2024-01-04T20:00:00,22.56,52.27,2.25,60.4
Zone09,2024-01-04T20:00:00,26.51,52.37,3.51,76.09
Zone10,2024-01-04T20:00:00,26.82,63.59,0.83,32.96
Zone11,2024-01-04T20:00:00,20.7,52.31,1.8,49.96
Zone12,2024-01-04T20:00:00,28.89,47.29,4.03,61.26
Zone01,2024-01-04T20:30:00,23.93,60.65,3.67,55.94
Zone02,2024-01-04T20:30:00,20.01,55.31,2.69,32.37
Zone03,2024-01-04T20:30:00,26.48,83.85,2.67,36.52
Zone04,2024-01-04T20:30:00,22.45,66.43,2.97,73.53
Zone05,2024-01-04T20:30:00,23.79,53.5,3.31,35.76
Zone06,2024-01-04T20:30:00,26.44,75.88,3.08,56.19
Zone07,2024-01-04T20:30:00,32.02,48.61,4.22,41.84
Zone08,2024-01-04T20:30:00,26.11,54.36,3.69,39.89
Zone09,2024-01-04T20:30:00,30.29,49.14,3.48,52.96
Zone10,2024-01-04T20:30:00,26.69,53.77,1.48,30.76
Zone11,2024-01-04T20:30:00,33.31,69.08,2.52,90.68
Zone12,2024-01-04T20:30:00,25.2,62.29,2.8,42.98
Zone01,2024-01-04T21:00:00,24.54,53.82,1.94,54.29
Zone02,2024-01-04T21:00:00,22.9,71.38,4.74,60.34
Zone03,2024-01-04T21:00:00,24.78,65.64,3.79,42.0
Zone04,2024-01-04T21:00:00,24.77,64.63,3.54,58.05
Zone05,2024-01-04T21:00:00,25.92,63.33,4.51,32.71
Zone06,2024-01-04T21:00:00,27.0,67.92,2.81,72.17
Zone07,2024-01-04T21:00:00,25.65,61.54,3.64,86.51
Zone08,2024-01-04T21:00:00,27.03,52.19,2.82,50.88
Zone09,2024-01-04T21:00:00,26.13,57.54,2.53,51.02
Zone10,2024-01-04T21:00:00,22.23,62.16,3.82,52.07
Zone11,2024-01-04T21:00:00,33.85,71.47,3.47,47.77
Zone12,2024-01-04T21:00:00,20.86,80.53,3.43,26.7
Zone01,2024-01-04T21:30:00,25.72,41.82,4.42,29.9
Zone02,2024-01-04T21:30:00,26.89,60.83,3.14,28.35
Zone03,2024-01-04T21:30:00,28.2,51.68,2.63,40.46
Zone04,2024-01-04T21:30:00,28.47,68.47,2.86,41.7
Zone05,2024-01-04T21:30:00,26.32,65.86,4.45,68.16
Zone06,2024-01-04T21:30:00,23.91,67.03,1.76,59.03
Zone07,2024-01-04T21:30:00,24.5,39.99,2.84,25.01
Zone08,2024-01-04T21:30:00,24.78,67.82,2.18,61.57
Zone09,2024-01-04T21:30:00,22.11,47.2,2.52,40.9
Zone10,2024-01-04T21:30:00,27.55,47.52,2.4,43.28
Zone11,2024-01-04T21:30:00,24.42,48.04,2.06,38.38
Zone12,2024-01-04T21:30:00,27.48,54.45,4.75,43.13
Zone01,2024-01-04T22:00:00,27.33,67.11,3.06,57.32
Zone02,2024-01-04T22:00:00,18.59,58.61,3.68,69.27
Zone03,2024-01-04T22:00:00,27.87,57.84,1.33,38.56
Zone04,2024-01-04T22:00:00,26.59,61.7,3.15,72.07
Zone05,2024-01-04T22:00:00,28.07,67.15,3.63,43.54
Zone06,2024-01-04T22:00:00,28.3,43.34,2.59,28.18
Zone07,2024-01-04T22:00:00,31.9,63.35,3.5,47.52
Zone08,2024-01-04T22:00:00,26.61,56.43,4.33,47.58
Zone09,2024-01-04T22:00:00,25.21,79.24,3.12,53.81
Zone10,2024-01-04T22:00:00,23.75,65.84,2.16,62.14
Zone11,2024-01-04T22:00:00,25.06,75.1,3.45,49.46
Zone12,2024-01-04T22:00:00,24.27,63.7,3.56,54.29
Zone01,2024-01-04T22:30:00,26.33,65.01,3.51,45.06
Zone02,2024-01-04T22:30:00,23.44,58.06,1.91,58.64
Zone03,2024-01-04T22:30:00,25.12,47.99,2.97,74.15
Zone04,2024-01-04T22:30:00,23.55,65.99,3.65,48.44
Zone05,2024-01-04T22:30:00,24.72,57.63,2.07,57.23
Zone06,2024-01-04T22:30:00,18.79,47.83,2.91,82.89
Zone07,2024-01-04T22:30:00,24.86,68.85,2.62,19.4
Zone08,2024-01-04T22:30:00,20.1,61.87,3.69,26.11
Zone09,2024-01-04T22:30:00,23.56,58.61,4.21,48.83
Zone10,2024-01-04T22:30:00,28.66,37.54,4.19,52.54
Zone11,2024-01-04T22:30:00,24.63,55.44,1.99,54.05
Zone12,2024-01-04T22:30:00,23.01,47.08,2.51,25.1
Zone01,2024-01-04T23:00:00,28.14,62.04,3.49,47.58
Zone02,2024-01-04T23:00:00,26.29,46.18,3.47,58.5
Zone03,2024-01-04T23:00:00,22.86,71.6,2.81,64.44
Zone04,2024-01-04T23:00:00,20.21,64.58,3.18,47.53
Zone05,2024-01-04T23:00:00,23.8,65.38,1.5,62.03
Zone06,2024-01-04T23:00:00,21.78,54.88,3.68,54.52
Zone07,2024-01-04T23:00:00,22.97,66.29,4.58,64.11
Zone08,2024-01-04T23:00:00,25.23,60.77,3.73,53.96
Zone09,2024-01-04T23:00:00,21.47,69.86,3.8,29.67
Zone10,2024-01-04T23:00:00,28.17,59.58,2.0,53.67
Zone11,2024-01-04T23:00:00,14.76,62.24,2.83,77.74
Zone12,2024-01-04T23:00:00,24.32,49.89,3.89,36.95
Zone01,2024-01-04T23:30:00,22.12,63.55,3.85,37.62
Zone02,2024-01-04T23:30:00,27.61,64.82,4.27,42.69
Zone03,2024-01-04T23:30:00,19.07,70.49,1.25,29.31
Zone04,2024-01-04T23:30:00,26.61,73.35,3.37,63.65
Zone05,2024-01-04T23:30:00,26.02,64.02,3.25,57.98
Zone06,2024-01-04T23:30:00,25.49,73.23,4.26,27.9
Zone07,2024-01-04T23:30:00,24.45,68.44,5.3,51.44
Zone08,2024-01-04T23:30:00,23.62,67.0,2.58,46.71
Zone09,2024-01-04T23:30:00,23.17,59.13,2.56,51.6
Zone10,2024-01-04T23:30:00,26.65,68.46,2.54,42.26
Zone11,2024-01-04T23:30:00,26.72,56.29,1.97,46.34
Zone12,2024-01-04T23:30:00,28.07,72.08,2.85,48.0
Zone01,2024-01-05T00:00:00,22.57,61.01,4.69,61.08
Zone02,2024-01-05T00:00:00,25.23,58.94,1.49,48.13
Zone03,2024-01-05T00:00:00,21.13,57.34,1.22,63.4
Zone04,2024-01-05T00:00:00,23.37,58.5,2.9,41.24
Zone05,2024-01-05T00:00:00,25.43,53.68,4.83,41.03
Zone06,2024-01-05T00:00:00,23.41,55.51,1.69,60.84
Zone07,2024-01-05T00:00:00,27.28,51.02,2.92,12.57
Zone08,2024-01-05T00:00:00,23.15,69.77,5.68,37.98
Zone09,2024-01-05T00:00:00,23.46,55.64,3.35,62.82
Zone10,2024-01-05T00:00:00,22.63,64.81,1.82,48.19
Zone11,2024-01-05T00:00:00,26.97,57.91,3.25,33.39
Zone12,2024-01-05T00:00:00,20.25,74.32,1.96,70.12
Zone01,2024-01-05T00:30:00,25.57,53.57,4.25,58.56
Zone02,2024-01-05T00:30:00,20.38,64.26,3.53,41.46
Zone03,2024-01-05T00:30:00,23.9,40.28,4.05,52.97
Zone04,2024-01-05T00:30:00,23.5,69.87,2.67,21.94
Zone05,2024-01-05T00:30:00,22.19,54.8,3.26,64.01
Zone06,2024-01-05T00:30:00,23.77,58.85,3.55,60.75
Zone07,2024-01-05T00:30:00,25.17,42.75,1.31,85.56
Zone08,2024-01-05T00:30:00,25.65,65.28,2.91,83.83
Zone09,2024-01-05T00:30:00,28.3,57.59,3.44,59.74
Zone10,2024-01-05T00:30:00,26.16,69.27,2.29,62.49
Zone11,2024-01-05T00:30:00,22.92,45.52,2.85,60.81
Zone12,2024-01-05T00:30:00,30.11,63.76,1.09,53.14
Zone01,2024-01-05T01:00:00,26.8,67.05,2.85,78.04
Zone02,2024-01-05T01:00:00,26.52,56.5,1.03,44.33
Zone03,2024-01-05T01:00:00,26.43,43.89,3.5,60.13
Zone04,2024-01-05T01:00:00,25.48,46.39,3.95,31.12
Zone05,2024-01-05T01:00:00,28.17,50.41,2.9,33.46
Zone06,2024-01-05T01:00:00,22.37,55.9,3.49,37.54
Zone07,2024-01-05T01:00:00,27.35,74.39,2.86,82.8
Zone08,2024-01-05T01:00:00,23.3,53.5,4.18,40.39
Zone09,2024-01-05T01:00:00,25.18,62.6,2.0,49.79
Zone10,2024-01-05T01:00:00,21.97,54.36,4.51,38.45
Zone11,2024-01-05T01:00:00,25.21,66.73,3.37,33.64
Zone12,2024-01-05T01:00:00,24.99,55.27,3.34,50.58
Zone01,2024-01-05T01:30:00,23.48,55.4,3.67,49.58
Zone02,2024-01-05T01:30:00,19.15,51.4,3.27,20.81
Zone03,2024-01-05T01:30:00,17.97,60.12,3.4,61.64
Zone04,2024-01-05T01:30:00,23.1,69.94,3.55,52.26
Zone05,2024-01-05T01:30:00,27.14,59.95,3.09,67.69
Zone06,2024-01-05T01:30:00,23.67,45.77,3.18,64.28
Zone07,2024-01-05T01:30:00,23.74,51.07,1.1,44.59
Zone08,2024-01-05T01:30:00,23.07,74.86,3.44,53.35
Zone09,2024-01-05T01:30:00,26.77,65.5,3.59,60.69
Zone10,2024-01-05T01:30:00,25.08,56.71,3.15,66.22
Zone11,2024-01-05T01:30:00,24.53,68.12,4.34,42.75
Zone12,2024-01-05T01:30:00,21.97,70.52,3.32,44.18
Zone01,2024-01-05T02:00:00,27.85,51.33,4.97,41.82
Zone02,2024-01-05T02:00:00,26.92,60.65,3.2,44.86
Zone03,2024-01-05T02:00:00,26.35,54.21,1.74,65.21
Zone04,2024-01-05T02:00:00,20.76,62.71,3.36,50.13
Zone05,2024-01-05T02:00:00,29.34,71.71,3.7,30.33
Zone06,2024-01-05T02:00:00,26.07,70.65,3.69,41.31
Zone07,2024-01-05T02:00:00,25.11,32.73,4.11,75.62
Zone08,2024-01-05T02:00:00,24.65,45.94,3.91,53.08
Zone09,2024-01-05T02:00:00,22.97,51.24,0.24,43.48
Zone10,2024-01-05T02:00:00,32.95,61.52,1.97,43.96
Zone11,2024-01-05T02:00:00,28.4,68.13,3.94,59.92
Zone12,2024-01-05T02:00:00,20.9,40.29,2.47,96.79
Zone01,2024-01-05T02:30:00,16.26,50.67,3.0,78.28
Zone02,2024-01-05T02:30:00,29.99,50.45,3.88,61.63
Zone03,2024-01-05T02:30:00,29.49,59.39,2.06,29.86
Zone04,2024-01-05T02:30:00,28.26,77.57,2.86,80.55
Zone05,2024-01-05T02:30:00,24.63,57.56,2.7,45.2
Zone06,2024-01-05T02:30:00,22.53,46.86,1.66,77.53
Zone07,2024-01-05T02:30:00,23.64,66.38,3.9,72.56
Zone08,2024-01-05T02:30:00,26.78,47.49,2.49,56.35
Zone09,2024-01-05T02:30:00,20.43,70.69,2.76,63.94
Zone10,2024-01-05T02:30:00,22.37,58.94,4.13,68.52
Zone11,2024-01-05T02:30:00,22.12,59.31,2.67,26.78
Zone12,2024-01-05T02:30:00,23.67,64.3,2.93,51.5
Zone01,2024-01-05T03:00:00,24.7,60.88,3.9,28.98
Zone02,2024-01-05T03:00:00,25.95,44.11,2.77,30.1
Zone03,2024-01-05T03:00:00,27.71,61.66,2.92,70.35
